city,state,latitude,longitude
gibsonia,pa,40.63,-79.9697222
branford,ct,41.2794444,-72.8155556
fairbanks,ak,64.8377778,-147.7163889
ralston,ne,41.2052778,-96.0422222
severna park,md,39.0702778,-76.5455556
leavenworth,ks,39.3111111,-94.9222222
eagle mountain,ut,40.3141667,-112.0061111
shelby,nc,35.2922222,-81.5358333
vancouver,wa,45.6388889,-122.6602778
southfield,mi,42.4733333,-83.2219444
nixon,tx,29.2672222,-97.7641667
camp verde,az,34.5636111,-111.8536111
dania beach,fl,26.0519444,-80.1441667
honolulu,hi,21.3069444,-157.8583333
pleasanton,ca,37.6625,-121.8736111
harvey,la,29.9033333,-90.0772222
wellington,fl,26.6583333,-80.2416667
vail,co,39.6402778,-106.3736111
carlsbad,ca,33.1580556,-117.3497222
prescott valley,az,34.61,-112.315
freehold,nj,40.26,-74.2741667
las cruces,nm,32.3122222,-106.7777778
prescott,az,34.54,-112.4677778
elsmere,de,39.7391667,-75.5983333
delanco,nj,40.0505556,-74.9538889
portland,or,45.5236111,-122.675
raleigh,nc,35.7719444,-78.6388889
riverview,fl,27.8658333,-82.3266667
wake forest,nc,35.9797222,-78.51
palm springs,ca,33.8302778,-116.5444444
holyoke,ma,42.2041667,-72.6166667
lake wales,fl,27.9011111,-81.5861111
danville,nh,42.9125,-71.125
midland,tx,31.9972222,-102.0775
glidden,ia,42.0569444,-94.7286111
bourbonnais,il,41.1416667,-87.875
scarsdale,ny,41.005,-73.785
gainesville,fl,29.6513889,-82.325
new hope,al,34.5369444,-86.3944444
oliverea,ny,42.0652778,-74.4605556
branford,ct,41.2794444,-72.8155556
stockton,nj,40.4077778,-74.9786111
madison,wi,43.0730556,-89.4011111
marshfield,mo,37.3386111,-92.9069444
butte,mt,46.0038889,-112.5338889
olney,il,38.7308333,-88.0852778
granada hills,ca,34.2647222,-118.5222222
cairo,wv,39.2086111,-81.1575
salt lake city,ut,40.7608333,-111.8902778
bryant,wi,45.2080556,-89.0238889
columbus,oh,39.9611111,-82.9988889
wilmington,ca,33.78,-118.2616667
bradenton,fl,27.4986111,-82.575
bradenton,fl,27.4986111,-82.575
columbus,ne,41.4297222,-97.3680556
houston (clear lake area),tx,29.7630556,-95.3630556
houston,tx,29.7630556,-95.3630556
memphis,tn,35.1494444,-90.0488889
hialeah (561 w. 4th ave.),fl,25.8572222,-80.2783333
belcamp,md,39.4688889,-76.2336111
pembroke pines,fl,26.0027778,-80.2241667
newport,or,44.6369444,-124.0522222
poughquag,ny,41.6088889,-73.6822222
ridge,ny,40.8938889,-72.8963889
hollywood beach,fl,30.2538889,-85.9569444
hollywood,fl,26.0108333,-80.1497222
doylestown,pa,40.31,-75.1302778
anchorage,ak,61.2180556,-149.9002778
alexandria,va,38.8047222,-77.0472222
dry fork,va,36.7544444,-79.4
las vegas,nv,36.175,-115.1363889
glen mills,pa,39.9191667,-75.4919444
lynnwood,wa,47.8211111,-122.3138889
shasta lake,ca,40.6805556,-122.3697222
sioux city,ia,42.5,-96.4
silver springs,fl,29.2163889,-82.0577778
lambertville,mi,41.7658333,-83.6280556
maple valley,wa,47.4066667,-122.0375
cranston,ri,41.7797222,-71.4377778
castro valley,ca,37.6941667,-122.0852778
medford,or,42.3266667,-122.8744444
brooksville,fl,28.555,-82.3880556
mountain ranch,ca,38.2283333,-120.5397222
henderson,nv,36.0397222,-114.9811111
columbus,mt,45.6366667,-109.2513889
oxford,ct,41.4338889,-73.1172222
oxford,ct,41.4338889,-73.1172222
asheville,nc,35.6008333,-82.5541667
callaway,va,37.0113889,-80.0497222
abilene,tx,32.4486111,-99.7327778
oneida,ny,43.0925,-75.6516667
elizabeth,wv,39.0633333,-81.3952778
monroe,mi,41.9163889,-83.3977778
kannapolis,nc,35.4872222,-80.6219444
eureka,ca,40.8022222,-124.1625
tacoma,wa,47.2530556,-122.4430556
paramount,ca,33.8894444,-118.1588889
tampa,fl,27.9472222,-82.4586111
paramount,ca,33.8894444,-118.1588889
laporte,in,41.6105556,-86.7225
ocean city,md,38.3363889,-75.0852778
jordan,mn,44.6669444,-93.6266667
memphis,tn,35.1494444,-90.0488889
clarksville,tx,33.6105556,-95.0525
east dublin,ga,32.5480556,-82.8719444
east dublin,ga,32.5480556,-82.8719444
east dublin,ga,32.5480556,-82.8719444
tallmadge,oh,41.1013889,-81.4419444
denver,co,39.7391667,-104.9841667
des peres,mo,38.6008333,-90.4327778
san antonio,tx,29.4238889,-98.4933333
lebanon,or,44.5366667,-122.9058333
fircrest,wa,47.2397222,-122.5147222
morgan hill,ca,37.1305556,-121.6533333
marysville,wa,48.0519444,-122.1758333
indiana,pa,40.6213889,-79.1527778
janesville,ca,40.2966667,-120.5230556
batesville,ar,35.7697222,-91.6408333
oak lawn,il,41.7108333,-87.7580556
lancaster,ca,34.6980556,-118.1358333
haleyville,al,34.2263889,-87.6213889
denton,tx,33.2147222,-97.1327778
conyers,ga,33.6675,-84.0177778
deer park,ny,40.7616667,-73.3297222
marathon,fl,24.7133333,-81.0905556
lordsburg (east of),nm,32.3502778,-108.7080556
wasilla,ak,61.5813889,-149.4394444
modesto,ca,37.6391667,-120.9958333
lake geneva,wi,42.5916667,-88.4333333
victorville,ca,34.5361111,-117.2902778
damiansville,il,38.51,-89.6194444
spring hill,ks,38.7430556,-94.8252778
goodland,mo,37.6361111,-91.0016667
okeechobee,fl,27.2436111,-80.83
gowanda,ny,42.4630556,-78.9361111
walnut,ia,41.4775,-95.2216667
san jose,ca,37.3394444,-121.8938889
north stonington,ct,41.4408333,-71.8816667
bandon,or,43.1191667,-124.4072222
poughkeepsie,ny,41.7002778,-73.9213889
batesville,ar,35.7697222,-91.6408333
new port richey,fl,28.2438889,-82.7194444
new orleans,la,29.9544444,-90.075
la crosse,wi,43.8013889,-91.2394444
scottsdale,az,33.5091667,-111.8983333
sanford,mi,43.6727778,-84.3805556
colorado springs,co,38.8338889,-104.8208333
kankakee,il,41.12,-87.8611111
hunter,ny,42.2136111,-74.2191667
tonawanda,ny,43.0202778,-78.8805556
oakland park,fl,26.1719444,-80.1322222
daytona beach shores,fl,29.1758333,-80.9830556
sarasota,fl,27.3361111,-82.5308333
morganton,nc,35.7452778,-81.685
manchester,nh,42.9955556,-71.4552778
daytona beach,fl,29.2105556,-81.0230556
phoenix,az,33.4483333,-112.0733333
martins creek,pa,40.7833333,-75.1866667
silver city,nm,32.77,-108.2797222
chandler,az,33.3061111,-111.8405556
akron,oh,41.0813889,-81.5191667
hopewell,va,37.3041667,-77.2875
port everglades,fl,26.0966667,-80.1275
phoenix,az,33.4483333,-112.0733333
lawrence,ks,38.9716667,-95.235
indian harbour beach,fl,28.1486111,-80.5886111
flomaton,al,31,-87.2608333
falls church,va,38.8822222,-77.1713889
los angeles,ca,34.0522222,-118.2427778
spokane,wa,47.6588889,-117.425
atlanta,ga,33.7488889,-84.3880556
el cajon,ca,32.7947222,-116.9616667
appleton,wi,44.2619444,-88.4152778
old hickory,tn,36.2597222,-86.6477778
litchfield park,az,33.4933333,-112.3572222
marshall,ok,36.1538889,-97.6252778
jupiter,fl,26.9338889,-80.0944444
madison,al,34.6991667,-86.7483333
morganton,nc,35.7452778,-81.685
san antonio,tx,29.4238889,-98.4933333
wappapello,mo,36.9355556,-90.2708333
san antonio,tx,29.4238889,-98.4933333
carnation,wa,47.6480556,-121.9127778
sacramento,ca,38.5816667,-121.4933333
rome,ga,34.2569444,-85.1647222
san marcos,tx,29.8830556,-97.9411111
abbeville (lake secession),sc,34.1780556,-82.3791667
mexico,pa,40.5375,-77.3536111
newport news,va,36.9786111,-76.4283333
weyerhaeuser,wi,45.4236111,-91.4083333
boone (west of),nc,36.2166667,-81.6747222
huntington,ny,40.8680556,-73.4261111
cape may,nj,38.935,-74.9063889
honolulu (hawaii kai),hi,21.3069444,-157.8583333
grand rapids,mi,42.9633333,-85.6680556
morganton,nc,35.7452778,-81.685
temecula,ca,33.4936111,-117.1475
rapid city,sd,44.0805556,-103.2305556
clayton,nm,36.4516667,-103.1836111
phoenix,az,33.4483333,-112.0733333
houston,tx,29.7630556,-95.3630556
memphis,tn,35.1494444,-90.0488889
newtown,ct,41.4138889,-73.3038889
gulf breeze,fl,30.3569444,-87.1638889
pensacola,fl,30.4211111,-87.2169444
camarillo,ca,34.2163889,-119.0366667
oakland,ca,37.8044444,-122.2697222
williamsburg,oh,39.0541667,-84.0530556
manchester,ny,42.9697222,-77.2305556
lincolnshire,il,42.19,-87.9083333
santa rosa,ca,38.4405556,-122.7133333
hesston,ks,38.1383333,-97.4311111
plymouth,ma,41.9583333,-70.6677778
sherman oaks,ca,34.1511111,-118.4483333
grand rapids,mi,42.9633333,-85.6680556
woodinville,wa,47.7544444,-122.1622222
columbia (east of city),mo,38.9516667,-92.3338889
woodbridge,nj,40.5575,-74.285
russellville,ar,35.2783333,-93.1336111
glen allen,va,37.6658333,-77.5066667
mankato,mn,44.1636111,-93.9991667
marshfield,wi,44.6688889,-90.1716667
las vegas,nv,36.175,-115.1363889
longwood,fl,28.7027778,-81.3386111
hooksett,nh,43.0966667,-71.4655556
placentia,ca,33.8722222,-117.8694444
napa,ca,38.2972222,-122.2844444
mount dora,fl,28.8022222,-81.6447222
louisville,ky,38.2541667,-85.7594444
tampa,fl,27.9472222,-82.4586111
hesperia,ca,34.4263889,-117.3
new wilmington,pa,41.1222222,-80.3330556
linden,mi,42.8144444,-83.7825
frankfort,in,40.2794444,-86.5108333
north miami,fl,25.8897222,-80.1869444
boca raton,fl,26.3583333,-80.0833333
sanders,az,35.2163889,-109.3330556
prescott,az,34.54,-112.4677778
corpus christi,tx,27.8002778,-97.3961111
boise,id,43.6136111,-116.2025
cleveland,ok,36.31,-96.4638889
lincolnton,nc,35.4736111,-81.2547222
los angeles,ca,34.0522222,-118.2427778
sausalito,ca,37.8591667,-122.4841667
adrian,mi,41.8975,-84.0372222
eugene,or,44.0522222,-123.0855556
demarest,nj,40.9572222,-73.9638889
phoenix,az,33.4483333,-112.0733333
stoughton,ma,42.125,-71.1027778
mccloud,ca,41.2558333,-122.1383333
dickensonville,va,36.8416667,-82.2252778
maumelle,ar,34.8666667,-92.4041667
coulee city,wa,47.6113889,-119.2911111
orland,ca,39.7475,-122.1952778
jacksonville,fl,30.3319444,-81.6558333
pittstown,nj,40.5819444,-74.9594444
columbus,oh,39.9611111,-82.9988889
muncie,in,40.1933333,-85.3863889
ukiah,ca,39.1502778,-123.2066667
marked tree,ar,35.5327778,-90.4205556
trumann,ar,35.6736111,-90.5072222
frostburg,md,39.6580556,-78.9286111
yuma,az,32.7252778,-114.6236111
penn valley,ca,39.1961111,-121.19
barre,vt,44.1969444,-72.5025
phippsburg,me,43.8205556,-69.8152778
fair oaks,ca,38.6447222,-121.2711111
shelby,al,33.1102778,-86.5841667
gardendale,al,33.66,-86.8127778
tallahassee,fl,30.4380556,-84.2808333
dothan,al,31.2230556,-85.3905556
monroe,ga,33.7947222,-83.7133333
greenville,nh,42.7672222,-71.8127778
pittsboro,nc,35.72,-79.1775
richmond,va,37.5536111,-77.4605556
smyrna,ga,33.8838889,-84.5144444
albany (near),ny,42.6525,-73.7566667
fort pierce,fl,27.4463889,-80.3258333
ft. white,fl,29.9230556,-82.7138889
high point,nc,35.9555556,-80.0055556
hixson,tn,35.1405556,-85.2327778
lake worth,fl,26.6155556,-80.0572222
lula,ga,34.3875,-83.6663889
miami,fl,25.7738889,-80.1938889
virginia beach,va,36.8527778,-75.9783333
williston,fl,29.3872222,-82.4469444
winder,ga,33.9925,-83.7202778
worcester,vt,44.3736111,-72.5502778
baton,nc,35.8072222,-81.5319444
carnesville,ga,34.3697222,-83.2352778
lake city,fl,30.1894444,-82.6394444
miami,fl,25.7738889,-80.1938889
pleasanton,ca,37.6625,-121.8736111
villa rica,ga,33.7319444,-84.9191667
san jacinto,ca,33.7838889,-116.9577778
tampa,fl,27.9472222,-82.4586111
taunton,ma,41.9,-71.0902778
iron river,mi,46.0927778,-88.6422222
mashpee,ma,41.6483333,-70.4816667
amarillo,tx,35.2219444,-101.8308333
placerville,ca,38.7297222,-120.7975
sun city,ca,33.7091667,-117.1963889
lynnwood,wa,47.8211111,-122.3138889
morehead,ky,38.1838889,-83.4327778
happy valley,or,45.4469444,-122.5291667
edwardsville,il,38.8113889,-89.9530556
harrisburg,pa,40.2736111,-76.8847222
bellingham,wa,48.7597222,-122.4869444
buffalo,ny,42.8863889,-78.8786111
woodbridge,va,38.6580556,-77.25
canon city,co,38.4,-105.2166667
colorado springs,co,38.8338889,-104.8208333
des allemands,la,29.8236111,-90.475
wappingers falls,ny,41.5963889,-73.9113889
spring hill,tn,35.7511111,-86.93
newtown,ct,41.4138889,-73.3038889
rice lake,wi,45.5061111,-91.7380556
richmond,va,37.5536111,-77.4605556
richmond,va,37.5536111,-77.4605556
roanoke,va,37.2708333,-79.9416667
nashville,tn,36.1658333,-86.7844444
houston,tx,29.7630556,-95.3630556
boscobel,wi,43.1344444,-90.7052778
lafayette,co,39.9936111,-105.0891667
tulsa,ok,36.1538889,-95.9925
rohnert park,ca,38.3397222,-122.7
clearwater,fl,27.9655556,-82.8002778
port huron,mi,42.9708333,-82.425
honolulu,hi,21.3069444,-157.8583333
mandeville,la,30.3580556,-90.0655556
perryville,mo,37.7241667,-89.8611111
ocotillo wells (near),ca,33.1444444,-116.1333333
florence,sc,34.1952778,-79.7627778
colorado springs,co,38.8338889,-104.8208333
medford,nj,39.9008333,-74.8238889
omaha,ne,41.2586111,-95.9375
salisbury,vt,43.8963889,-73.1002778
eagle rock,ca,34.1388889,-118.2130556
pasadena,ca,34.1477778,-118.1436111
des moines,ia,41.6005556,-93.6088889
sunset beach,nc,33.8805556,-78.5125
longmont,co,40.1672222,-105.1013889
fort myers,fl,26.6402778,-81.8725
loris,sc,34.0561111,-78.8905556
spring valley,az,34.345,-112.1583333
little river,sc,33.8730556,-78.6144444
grand junction,co,39.0638889,-108.55
talihina,ok,34.7513889,-95.0477778
miami,fl,25.7738889,-80.1938889
evans,ga,33.5336111,-82.1308333
spring hill,tn,35.7511111,-86.93
abbeville,la,29.9744444,-92.1341667
bridgeport,ct,41.1669444,-73.2052778
hartland,mi,42.6566667,-83.7530556
grovetown,ga,33.4502778,-82.1983333
lawton,ok,34.6086111,-98.39
great falls,mt,47.5002778,-111.3
phoenix,az,33.4483333,-112.0733333
yorktown,va,37.2386111,-76.51
belton,mo,38.8119444,-94.5316667
belton,mo,38.8119444,-94.5316667
overland park,ks,38.9822222,-94.6705556
orlando,fl,28.5380556,-81.3794444
goodyear,az,33.4352778,-112.3575
zim,mn,47.3069444,-92.6030556
metairie,la,29.9838889,-90.1527778
fairbanks,ak,64.8377778,-147.7163889
anchorage,ak,61.2180556,-149.9002778
birmingham,al,33.5205556,-86.8025
gulf breeze,fl,30.3569444,-87.1638889
seattle,wa,47.6063889,-122.3308333
colorado springs,co,38.8338889,-104.8208333
culver city,ca,34.0211111,-118.3955556
pensacola,fl,30.4211111,-87.2169444
new boston,nh,42.9761111,-71.6944444
smithton,il,38.4086111,-89.9919444
rocky mount,nc,35.9380556,-77.7908333
bloomington,ca,34.0702778,-117.395
alexandria,ky,38.9594444,-84.3880556
norwalk,ct,41.1175,-73.4083333
springfield,mo,37.2152778,-93.2980556
gilbert,az,33.3527778,-111.7883333
colorado springs (40 se),co,38.8338889,-104.8208333
chesapeake,va,36.8188889,-76.2752778
lancaster,wi,42.8475,-90.7105556
sherman,tx,33.6355556,-96.6086111
loves park,il,42.32,-89.0580556
pasadena,ca,34.1477778,-118.1436111
houston,tx,29.7630556,-95.3630556
houston,tx,29.7630556,-95.3630556
florissant,co,38.9458333,-105.2888889
los angeles,ca,34.0522222,-118.2427778
belzoni,ms,33.1841667,-90.4891667
june lake,ca,37.7797222,-119.0744444
royal oak,mi,42.4894444,-83.1447222
houston,tx,29.7630556,-95.3630556
coconut creek,fl,26.2513889,-80.1791667
monmouth beach,nj,40.3302778,-73.9819444
hagerstown,md,39.6416667,-77.7202778
gaithersburg,md,39.1433333,-77.2016667
manassas,va,38.7508333,-77.4755556
baltimore,md,39.2902778,-76.6125
college park,md,38.9805556,-76.9372222
denton,tx,33.2147222,-97.1327778
williamsport,md,39.6005556,-77.8208333
fort worth,tx,32.7252778,-97.3205556
van alstyne,tx,33.4213889,-96.5769444
van alstyne,tx,33.4213889,-96.5769444
greenville,tx,33.1383333,-96.1105556
king,nc,36.2805556,-80.3594444
chicago,il,41.85,-87.65
san francisco,ca,37.775,-122.4183333
pittsburg,ca,38.0280556,-121.8836111
riga,mi,41.8091667,-83.825
columbus,oh,39.9611111,-82.9988889
yuma,az,32.7252778,-114.6236111
santa clara,ut,37.1330556,-113.6533333
conrad,mt,48.1702778,-111.9452778
san diego,ca,32.7152778,-117.1563889
san diego,ca,32.7152778,-117.1563889
bridgeville (near pittsburgh),pa,40.3561111,-80.1102778
rochester,nh,43.3044444,-70.9761111
chico,ca,39.7286111,-121.8363889
stony point,ny,41.2294444,-73.9875
santa ana,ca,33.7455556,-117.8669444
tallahassee,fl,30.4380556,-84.2808333
madison,al,34.6991667,-86.7483333
madison,al,34.6991667,-86.7483333
bell buckle,tn,35.5916667,-86.3541667
north east,md,39.6,-75.9416667
jackson,mi,42.2458333,-84.4013889
alexandria,la,31.3111111,-92.445
chatham,va,36.8255556,-79.3983333
inver grove heights,mn,44.8480556,-93.0425
carlsbad,ca,33.1580556,-117.3497222
spruce pine,nc,35.9152778,-82.0647222
baton rouge,la,30.4505556,-91.1544444
dexter,mi,42.3383333,-83.8886111
shreveport,la,32.525,-93.75
sewell,nj,39.7663889,-75.1447222
rockville,md,39.0838889,-77.1530556
st. louis park,mn,44.9483333,-93.3477778
newport,nj,39.2966667,-75.1769444
ft. pierce,fl,27.4463889,-80.3258333
temecula,ca,33.4936111,-117.1475
newark,nj,40.7355556,-74.1727778
springfield,nh,43.495,-72.0338889
jensen beach,fl,27.2541667,-80.23
albuquerque,nm,35.0844444,-106.6505556
coral springs,fl,26.2708333,-80.2708333
highland,in,39.7944444,-87.3958333
lathrop,ca,37.8227778,-121.2755556
saco,me,43.5008333,-70.4433333
yardville,nj,40.1811111,-74.6647222
new paris,in,41.5002778,-85.8280556
new paris,in,41.5002778,-85.8280556
avalon,ca,33.3427778,-118.3269444
eureka springs,ar,36.4011111,-93.7377778
belton,mo,38.8119444,-94.5316667
washington,dc,38.895,-77.0366667
mazon,il,41.2413889,-88.4194444
yucaipa,ca,34.0336111,-117.0422222
berlin,nh,44.4686111,-71.1855556
spokane valley,wa,47.6733333,-117.2383333
lisbon,oh,40.7719444,-80.7683333
marshall,nc,35.7972222,-82.6841667
arroyo grande,ca,35.1186111,-120.5897222
salt lake city,ut,40.7608333,-111.8902778
sacramento,ca,38.5816667,-121.4933333
natick,ma,42.2833333,-71.35
kaylor,sd,43.1880556,-97.8383333
pittsburg,ca,38.0280556,-121.8836111
nashville,tn,36.1658333,-86.7844444
sedona,az,34.8697222,-111.7602778
fords,nj,40.5291667,-74.3163889
sunshine,ar,33.1869444,-91.5294444
bemidji,mn,47.4736111,-94.88
anchorage,ak,61.2180556,-149.9002778
brea,ca,33.9166667,-117.8991667
dane,wi,43.2505556,-89.5013889
reno,nv,39.5297222,-119.8127778
west ossipee,nh,43.6852778,-71.1172222
chocorua,nh,43.8788889,-71.2202778
mukwonago,wi,42.8666667,-88.3333333
larsen,wi,44.1916667,-88.6238889
birmingham,mi,42.5466667,-83.2113889
powell,wy,44.7538889,-108.7566667
edmond,ok,35.6527778,-97.4777778
covina,ca,34.09,-117.8894444
columbus,oh,39.9611111,-82.9988889
poughkeepsie,ny,41.7002778,-73.9213889
union,nj,40.6975,-74.2636111
chattanooga,tn,35.0455556,-85.3097222
eddington,me,44.8261111,-68.6938889
cullowhee,nc,35.3136111,-83.1766667
cullowhee,nc,35.3136111,-83.1766667
edgewater,fl,28.9886111,-80.9025
hollywood,ca,34.0983333,-118.3258333
louisville,ky,38.2541667,-85.7594444
rockland county,ny,41.9452778,-74.9133333
water valley,ms,34.1513889,-89.6313889
los angeles,ca,34.0522222,-118.2427778
franklin (5 miles south of),tn,35.925,-86.8688889
newport news,va,36.9786111,-76.4283333
winfield,ks,37.2397222,-96.9952778
chula vista,ca,32.64,-117.0833333
albuquerque,nm,35.0844444,-106.6505556
orlando,fl,28.5380556,-81.3794444
madill,ok,34.0902778,-96.7713889
madison,wi,43.0730556,-89.4011111
montgomery,al,32.3666667,-86.3
valier,mt,48.3077778,-112.2488889
ocala,fl,29.1869444,-82.1402778
alvin,tx,29.4236111,-95.2438889
kansas city,mo,39.0997222,-94.5783333
vancleave,ms,30.5402778,-88.6875
grand canyon (north rim),az,36.0544444,-112.1386111
independence,mo,39.0911111,-94.4152778
copley,oh,41.0988889,-81.6447222
windham,nh,42.8005556,-71.3047222
arlington,tx,32.7355556,-97.1077778
portland,or,45.5236111,-122.675
waukesha,wi,43.0116667,-88.2313889
seymour,tn,35.8905556,-83.7247222
owosso,mi,42.9977778,-84.1766667
orland park,il,41.6302778,-87.8538889
kansas city,mo,39.0997222,-94.5783333
seattle (west),wa,47.6063889,-122.3308333
columbia,mo,38.9516667,-92.3338889
warwick,ri,41.7,-71.4166667
naperville,il,41.7858333,-88.1472222
san francisco (observed from),ca,37.775,-122.4183333
